,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '1', '0.001', 'Balanced')",60.87936305999756,60.584699392318726,61.08824682235718,62.05484342575073,59.79155111312866,0.8774778464759155,0.8889858836815359,0.8934871156558807,0.8841193656798338,0.8884575125416156,0.8732694355697551,0.8836718543919809,0.8458678867600801,0.8843273947844048,0.8732317736670293,0.8096,0.8236,0.7844,0.8208,0.8136
"('RBF', '1', '0.01', 'Balanced')",49.317415714263916,47.24360466003418,47.50123906135559,47.44511032104492,47.59381675720215,0.9089483426535561,0.9192153585544889,0.9214451011267,0.9145786679726862,0.9187729083595602,0.8819263921193049,0.9109248100602568,0.7791803023219572,0.909206510681587,0.8736781937696484,0.8274,0.864,0.7166,0.8572,0.8232
"('RBF', '100000000.0', '0.01', 'None')",46.24861931800842,42.76932334899902,48.89758896827698,47.86848497390747,47.46115183830261,0.9370318410760375,0.9486491247882551,0.9465535178473774,0.9429661279336182,0.9500586821588732,0.9355288157061431,0.9238201412114456,0.9196608800968915,0.9167780342607217,0.9347161281744449,0.8982,0.877,0.8806,0.863,0.9018
"('RBF', '100000000.0', '0.05', 'None')",123.15658044815063,134.88342666625977,128.17999982833862,122.76322340965271,154.32723689079285,0.9258761334496155,0.9299749294184076,0.9430688787824428,0.9120290026401858,0.952478391312415,0.9329955668144395,0.9246007180883993,0.9223585912486659,0.9177829666953422,0.9354579539367971,0.8942,0.8782,0.8836,0.8662,0.9036
"('RBF', '100000000.0', '0.1', 'None')",290.91796469688416,,355.306676864624,213.2994704246521,330.4615252017975,0.8968357681080273,,0.9354904188462844,0.8527463000805002,0.9508802761430987,0.9192515383649379,,0.9199573105656349,0.8924771560896233,0.9349712912271333,0.8714,,0.88,0.8282,0.9026
"('RBF', '100000000.0', 'auto', 'None')",,,,398.851193189621,,,,,0.8733019213123245,,,,,0.9004644157148237,,,,,0.8414,
"('RBF', '10000000.0', '0.01', 'None')",36.643149852752686,33.31879258155823,31.040666103363037,34.778589725494385,36.88498258590698,0.9381821246764391,0.9497786561264823,0.9458561318307002,0.944545510839399,0.9498983017619526,0.9364235055724418,0.9246380398465536,0.9215922798552473,0.9181087009505239,0.9346613545816734,0.8996,0.8782,0.883,0.8656,0.9016
"('RBF', '10000000.0', '0.05', 'None')",100.82119226455688,103.52232789993286,99.26500988006592,85.04052543640137,102.70357465744019,0.9267066874339993,0.9247787690570299,0.9402921644190629,0.919985813925996,0.9527529853071426,0.9323879463155229,0.9227345778217332,0.9217228963861848,0.9203496245229594,0.9350788137857333,0.8932,0.875,0.8826,0.8706,0.9028
"('RBF', '10000000.0', '0.1', 'None')",174.81521129608154,158.14485359191895,192.7139434814453,163.46230220794678,197.3585479259491,0.8878796237732087,0.9321203839638621,0.9328552894232155,0.8672014591390405,0.9517338149267107,0.9158079919577782,0.925990099009901,0.9184378320935176,0.8973497573721538,0.9368575624082233,0.866,0.8804,0.8772,0.835,0.9054
"('RBF', '10000000.0', 'auto', 'None')",358.71587443351746,315.32818722724915,414.2328636646271,390.1412501335144,424.843670129776,0.9226101081926013,0.9260747600225862,0.9401689076263651,0.8845253576072822,0.9477820682025843,0.9284441049146932,0.9272613849033063,0.9217691592508965,0.9081922649203015,0.934454678948071,0.8876,0.8834,0.8822,0.8514,0.9018
"('RBF', '1000000.0', '0.01', 'None')",35.01388072967529,33.80818557739258,37.03568887710571,33.10718631744385,35.07230019569397,0.9345141735186789,0.9491857707509882,0.94639566667606,0.9440989872719391,0.9494898021697957,0.9359817813765183,0.9249628528974739,0.9200376293508936,0.9185167113930227,0.9340411413404113,0.8988,0.8788,0.881,0.8664,0.9006
"('RBF', '1000000.0', '0.05', 'None')",74.90109467506409,81.73199272155762,93.1377055644989,86.55444645881653,88.00955152511597,0.9090528294561764,0.9227031055900623,0.9372613761093971,0.9107308642809293,0.9510419693399943,0.9274741878619995,0.9226951234644497,0.9200426439232409,0.917591907229213,0.936840699692883,0.8848,0.8754,0.88,0.8664,0.9054
"('RBF', '1000000.0', '0.1', 'None')",130.2953176498413,133.31985020637512,137.91421055793762,143.0757613182068,149.56725335121155,0.8764631635260256,0.9083387916431394,0.9286709733231522,0.8578791819363991,0.9499945737601041,0.9111502642839164,0.9174884533766071,0.9169646404449743,0.89393749215514,0.9346666666666665,0.8588,0.8678,0.8746,0.831,0.902
"('RBF', '1000000.0', 'auto', 'None')",237.88441562652588,307.5749807357788,316.3714544773102,227.54273056983948,266.6292893886566,0.9123135142766123,0.9203207227555054,0.9383754983824264,0.858661217412843,0.9488452173821719,0.9288776796973518,0.9259862241703194,0.922750199097425,0.898394380331159,0.9349397590361446,0.8872,0.8818,0.8836,0.838,0.9028
"('RBF', '100000.0', '0.01', 'None')",22.53670573234558,21.552828311920166,61.61524748802185,21.267308473587036,22.963508367538452,0.9302980149365045,0.9443686053077358,0.9467026631485788,0.9388877442453514,0.9482568641934683,0.9332155030930438,0.9220731256924781,0.913828199212919,0.91485244315433,0.9337556083399313,0.8942,0.8734,0.873,0.8592,0.8996
